session,quelle,thema,erstellt,teacher_name,teacher_model,overall_score,themenbezogenheit,logik-des-aufbaus,ausfuehrlichkeit-aussagekraft,sprachbeherrschung,komplexitaet,wortschatz-textverknuepfung,gebrauch-sprachlicher-strukturen,teacher_folder
8e6b30f3a4b64649a7c1fef1a48da1a0,ChatGPT-4,Traditional games or modern games in developing children's skills,2026-04-26T15:54:47.872875+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,5.86,6.0,6.0,6.0,6.0,5.5,6.0,5.5,gpt-5-4-evaluator
4657eb42e32e43c9811c4a2def705c70,Qwen3.6Plus,Traditional games or modern games in developing children's skills,2026-04-26T15:54:49.530916+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,5.93,6.0,6.0,6.0,6.0,5.5,6.0,6.0,gpt-5-4-evaluator
eb3de3c366694c62bec334425741f7f4,Kimi-K2.6,Traditional games or modern games in developing children's skills,2026-04-26T15:54:51.045518+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,5.86,6.0,6.0,6.0,6.0,5.5,6.0,5.5,gpt-5-4-evaluator
ba5ecdf81198481dba83aecf2490aabe,GLM-5.1,Traditional games or modern games in developing children's skills,2026-04-26T15:54:52.478400+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,5.79,6.0,6.0,6.0,6.0,5.5,5.5,5.5,gpt-5-4-evaluator
dcd515556e42456babd465df520e7386,MiniMax-M2.7,Traditional games or modern games in developing children's skills,2026-04-26T15:54:54.062590+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,5.71,6.0,6.0,6.0,6.0,5.0,5.5,5.5,gpt-5-4-evaluator
76de9545c6b241198d64c0bd2fdbf86a,DeepSeek-V3.2,Traditional games or modern games in developing children's skills,2026-04-26T15:54:55.568837+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,5.93,6.0,6.0,6.0,6.0,5.5,6.0,6.0,gpt-5-4-evaluator
39bdd7a0dcf8473fa1fd95fa37dac42f,GPT-5.5,Traditional games or modern games in developing children's skills,2026-04-26T15:54:57.162952+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,5.79,6.0,6.0,6.0,6.0,5.5,5.5,5.5,gpt-5-4-evaluator
fa8a53fd634f44d9a5715a4b20f9233b,DeepSeek-V4Pro,Traditional games or modern games in developing children's skills,2026-04-26T15:54:58.676472+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,5.93,6.0,6.0,6.0,6.0,5.5,6.0,6.0,gpt-5-4-evaluator
94a15462c23942c19a37dcf108e8bc2d,ClaudeOpus4.6,Traditional games or modern games in developing children's skills,2026-04-26T15:55:00.498064+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,5.86,6.0,6.0,6.0,6.0,5.5,6.0,5.5,gpt-5-4-evaluator
8f3946655df34d3480fab89c6656c1ec,ClaudeOpus4.7,Traditional games or modern games in developing children's skills,2026-04-26T15:55:02.350705+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,5.93,6.0,6.0,6.0,6.0,5.5,6.0,6.0,gpt-5-4-evaluator
e0449aabe45643ba91132b136366ba67,Gemini3.1Pro,Traditional games or modern games in developing children's skills,2026-04-26T15:55:04.006204+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,5.93,6.0,6.0,6.0,6.0,5.5,6.0,6.0,gpt-5-4-evaluator
7e63c7797d14481ea6e7c69e91b167c9,Student,Museums as a form of entertainment or education?,2026-04-26T15:55:14.329618+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,4.14,5.0,4.5,4.5,3.5,4.0,4.0,3.5,gpt-5-4-evaluator
f6c1d90f4a99433abac47d5515bfdf0e,ChatGPT-3,Museums as a form of entertainment or education?,2026-04-26T15:55:15.888302+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,5.07,5.5,5.5,5.0,5.0,4.5,5.0,5.0,gpt-5-4-evaluator
363cc8f192154762bde7aa448999da9d,ChatGPT-4,Museums as a form of entertainment or education?,2026-04-26T15:55:17.670776+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,5.64,6.0,6.0,6.0,5.5,5.0,5.5,5.5,gpt-5-4-evaluator
8e4af5b908da40f782a8da7148b5453d,Qwen3.6Plus,Museums as a form of entertainment or education?,2026-04-26T15:55:19.241233+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,5.93,6.0,6.0,6.0,6.0,5.5,6.0,6.0,gpt-5-4-evaluator
c110352801dc4ffeabbfaa6fdbb1cdd7,Kimi-K2.6,Museums as a form of entertainment or education?,2026-04-26T15:55:21.430239+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,5.79,6.0,6.0,6.0,6.0,5.5,5.5,5.5,gpt-5-4-evaluator
fb9c1dd8fc79497ba657efe0dad82de6,GLM-5.1,Museums as a form of entertainment or education?,2026-04-26T15:55:23.883217+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,5.93,6.0,6.0,6.0,6.0,5.5,6.0,6.0,gpt-5-4-evaluator
773b8978ccd247c7ad397f155f03c9eb,MiniMax-M2.7,Museums as a form of entertainment or education?,2026-04-26T15:55:25.686212+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,5.79,6.0,6.0,6.0,6.0,5.5,5.5,5.5,gpt-5-4-evaluator
92a33a7838794806ac2f6b22c9ef3a64,DeepSeek-V3.2,Museums as a form of entertainment or education?,2026-04-26T15:55:27.169368+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,5.93,6.0,6.0,6.0,6.0,5.5,6.0,6.0,gpt-5-4-evaluator
c1f31ecc5f394bb8b73d8a73c949bbbc,GPT-5.5,Museums as a form of entertainment or education?,2026-04-26T15:55:28.591979+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,5.71,6.0,6.0,6.0,6.0,5.0,5.5,5.5,gpt-5-4-evaluator
22086057cc51452ba8d4587d12c8eb8b,DeepSeek-V4Pro,Museums as a form of entertainment or education?,2026-04-26T15:55:30.390453+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,5.93,6.0,6.0,6.0,6.0,5.5,6.0,6.0,gpt-5-4-evaluator
37335419130f45c8be493877ca43a061,ClaudeOpus4.6,Museums as a form of entertainment or education?,2026-04-26T15:55:32.134406+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,5.79,6.0,6.0,6.0,6.0,5.5,5.5,5.5,gpt-5-4-evaluator
a519a4bcf79a479ab293ba53525cbe36,ClaudeOpus4.7,Museums as a form of entertainment or education?,2026-04-26T15:55:33.528814+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,5.79,6.0,6.0,6.0,6.0,5.5,5.5,5.5,gpt-5-4-evaluator
a86827fab32c469c92557ed52411d4dc,Gemini3.1Pro,Museums as a form of entertainment or education?,2026-04-26T15:55:34.981023+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,5.79,6.0,6.0,6.0,6.0,5.5,5.5,5.5,gpt-5-4-evaluator
44305815f04c480197752489713dcc6c,Student,Everyone Should Go Camping,2026-04-26T15:55:45.852024+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,5.21,6.0,5.5,5.5,4.5,5.0,5.0,5.0,gpt-5-4-evaluator
2253639fcec740c090282c01d80fd3c3,ChatGPT-3,Everyone Should Go Camping,2026-04-26T15:55:47.419977+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,5.71,6.0,6.0,6.0,6.0,5.0,5.5,5.5,gpt-5-4-evaluator
6831d64962224d24878a26aa599f1645,ChatGPT-4,Everyone Should Go Camping,2026-04-26T15:55:49.096303+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,5.36,5.5,5.5,5.5,5.5,5.0,5.5,5.0,gpt-5-4-evaluator
dcd0c297bc534ba18c6eb6db85d61e48,Qwen3.6Plus,Everyone Should Go Camping,2026-04-26T15:55:50.792663+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,5.93,6.0,6.0,6.0,6.0,5.5,6.0,6.0,gpt-5-4-evaluator
b77c18fc66df41e2a383eabe27a2f27d,Kimi-K2.6,Everyone Should Go Camping,2026-04-26T15:55:52.304941+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,5.93,6.0,6.0,6.0,6.0,5.5,6.0,6.0,gpt-5-4-evaluator
769f73ae778e46b0898be1e11ab1a069,GLM-5.1,Everyone Should Go Camping,2026-04-26T15:55:54.216109+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,5.79,6.0,6.0,6.0,6.0,5.5,5.5,5.5,gpt-5-4-evaluator
1f7fe7e7768749bda9f415a4d3bd5544,MiniMax-M2.7,Everyone Should Go Camping,2026-04-26T15:55:56.009198+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,5.79,6.0,6.0,6.0,6.0,5.5,5.5,5.5,gpt-5-4-evaluator
ffea0f52b1f6439c93bbe9c8b866b481,DeepSeek-V3.2,Everyone Should Go Camping,2026-04-26T15:55:57.556226+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,5.86,6.0,6.0,6.0,6.0,5.5,6.0,5.5,gpt-5-4-evaluator
d4d5d99986a743d9990eae1f4e534a02,GPT-5.5,Everyone Should Go Camping,2026-04-26T15:55:59.386628+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5,gpt-5-4-evaluator
5f544875a7044fedbd0f0832c6f138da,DeepSeek-V4Pro,Everyone Should Go Camping,2026-04-26T15:56:01.023613+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,5.93,6.0,6.0,6.0,6.0,5.5,6.0,6.0,gpt-5-4-evaluator
6ccc7947ab5b4011898dfee4ae7dd847,ClaudeOpus4.6,Everyone Should Go Camping,2026-04-26T15:56:02.519645+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,5.79,6.0,6.0,6.0,6.0,5.5,5.5,5.5,gpt-5-4-evaluator
8b42adae0a5a4d11befc987160b2fa00,ClaudeOpus4.7,Everyone Should Go Camping,2026-04-26T15:56:04.196813+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,5.79,6.0,6.0,6.0,6.0,5.5,5.5,5.5,gpt-5-4-evaluator
ec74d893a0fe4615b0700e5fe6dde0af,Gemini3.1Pro,Everyone Should Go Camping,2026-04-26T15:56:05.870080+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,gpt-5-4-evaluator
10fd2d31aac44df68ecddf324f00865f,Student,Solve traffic and housing problems by moving companies to the rural areas?,2026-04-26T15:56:18.280314+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,4.79,5.5,5.0,5.0,4.5,4.5,4.5,4.5,gpt-5-4-evaluator
4a7a2261607d4208a9cde01645b667ce,ChatGPT-3,Solve traffic and housing problems by moving companies to the rural areas?,2026-04-26T15:56:20.357246+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,5.21,5.5,5.5,5.5,5.5,4.5,5.0,5.0,gpt-5-4-evaluator
0aa15afa1bef4b1bb28135f8be29a57a,ChatGPT-4,Solve traffic and housing problems by moving companies to the rural areas?,2026-04-26T15:56:21.938976+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,5.86,6.0,6.0,6.0,6.0,5.5,6.0,5.5,gpt-5-4-evaluator
d4a12f216df042d2a64b28dfc029731c,Qwen3.6Plus,Solve traffic and housing problems by moving companies to the rural areas?,2026-04-26T15:56:23.486401+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,5.86,6.0,6.0,6.0,6.0,5.5,6.0,5.5,gpt-5-4-evaluator
afd556b9c9154ce4929594f53b9384ff,Kimi-K2.6,Solve traffic and housing problems by moving companies to the rural areas?,2026-04-26T15:56:25.385061+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5,gpt-5-4-evaluator
ca43a792c0b94721b9be2b6404b668fc,GLM-5.1,Solve traffic and housing problems by moving companies to the rural areas?,2026-04-26T15:56:27.390225+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,5.64,6.0,6.0,6.0,6.0,4.5,5.5,5.5,gpt-5-4-evaluator
2a46278d9fd94b7c878bb9faafc4b61d,MiniMax-M2.7,Solve traffic and housing problems by moving companies to the rural areas?,2026-04-26T15:56:29.338269+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,5.71,6.0,6.0,6.0,5.5,5.5,5.5,5.5,gpt-5-4-evaluator
55e6c7f56ad242baad6361c517571e4a,DeepSeek-V3.2,Solve traffic and housing problems by moving companies to the rural areas?,2026-04-26T15:56:31.080097+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,5.93,6.0,6.0,6.0,6.0,5.5,6.0,6.0,gpt-5-4-evaluator
67838b86fa6247ffbcb9492611ddee9a,GPT-5.5,Solve traffic and housing problems by moving companies to the rural areas?,2026-04-26T15:56:32.520319+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,5.79,6.0,6.0,6.0,6.0,5.5,5.5,5.5,gpt-5-4-evaluator
51a1673d537b4059ace2a6091d790a92,DeepSeek-V4Pro,Solve traffic and housing problems by moving companies to the rural areas?,2026-04-26T15:56:35.269106+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,5.93,6.0,6.0,6.0,6.0,5.5,6.0,6.0,gpt-5-4-evaluator
ab86f372715e48219fd1516893d17859,ClaudeOpus4.6,Solve traffic and housing problems by moving companies to the rural areas?,2026-04-26T15:56:36.904566+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,5.79,6.0,6.0,6.0,6.0,5.5,5.5,5.5,gpt-5-4-evaluator
38432c58ff82486d98620b67d8677c84,ClaudeOpus4.7,Solve traffic and housing problems by moving companies to the rural areas?,2026-04-26T15:56:38.967090+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,5.86,6.0,6.0,6.0,6.0,5.5,6.0,5.5,gpt-5-4-evaluator
29859120aa0d45b88ca6a2f46670b759,Gemini3.1Pro,Solve traffic and housing problems by moving companies to the rural areas?,2026-04-26T15:56:40.658241+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,5.86,6.0,6.0,6.0,6.0,5.5,6.0,5.5,gpt-5-4-evaluator
af6e928d321b4aeab093eaffd4c0d3d0,Student,Giving mobile phones to the unemployed,2026-04-26T15:56:51.425264+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,4.64,5.5,5.0,4.5,4.0,4.5,4.5,4.5,gpt-5-4-evaluator
5520bfbd77c143678c4555fc730a1680,ChatGPT-3,Giving mobile phones to the unemployed,2026-04-26T15:56:53.164796+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,5.64,6.0,6.0,6.0,6.0,4.5,5.5,5.5,gpt-5-4-evaluator
baa96c7a2c6e40459ee9d1063f7109d7,ChatGPT-4,Giving mobile phones to the unemployed,2026-04-26T15:56:55.247189+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,5.71,6.0,6.0,6.0,5.5,5.5,5.5,5.5,gpt-5-4-evaluator
5c6caab00b884dfbbb53a7eca1d028af,Qwen3.6Plus,Giving mobile phones to the unemployed,2026-04-26T15:56:56.866189+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,5.93,6.0,6.0,6.0,6.0,5.5,6.0,6.0,gpt-5-4-evaluator
daffb0247c564f51af067c7fc8a064cb,Kimi-K2.6,Giving mobile phones to the unemployed,2026-04-26T15:56:58.546273+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5,gpt-5-4-evaluator
9fa8d2fafa16450aa3e3e0472b3f3b30,GLM-5.1,Giving mobile phones to the unemployed,2026-04-26T15:57:00.370231+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,5.79,6.0,6.0,6.0,6.0,5.5,5.5,5.5,gpt-5-4-evaluator
9826435972664ad09d85e8b4947874ad,MiniMax-M2.7,Giving mobile phones to the unemployed,2026-04-26T15:57:01.938648+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,5.79,6.0,6.0,6.0,6.0,5.5,5.5,5.5,gpt-5-4-evaluator
481c9138f3cd46f8a2d8589a8f39dde1,DeepSeek-V3.2,Giving mobile phones to the unemployed,2026-04-26T15:57:04.018257+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,5.93,6.0,6.0,6.0,6.0,5.5,6.0,6.0,gpt-5-4-evaluator
fbf3630b1bff4d528ccd0a79fdac90d9,GPT-5.5,Giving mobile phones to the unemployed,2026-04-26T15:57:05.883177+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,5.79,6.0,6.0,6.0,6.0,5.5,5.5,5.5,gpt-5-4-evaluator
901b12f7e6d94dec9525ce32937afb59,DeepSeek-V4Pro,Giving mobile phones to the unemployed,2026-04-26T15:57:07.639597+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,5.93,6.0,6.0,6.0,6.0,5.5,6.0,6.0,gpt-5-4-evaluator
7f810a1f15474fda9daff3b8641fa417,ClaudeOpus4.6,Giving mobile phones to the unemployed,2026-04-26T15:57:09.452623+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,5.79,6.0,6.0,6.0,6.0,5.5,5.5,5.5,gpt-5-4-evaluator
e1cc7e964f5643f58075f4943f6c3972,ClaudeOpus4.7,Giving mobile phones to the unemployed,2026-04-26T15:57:11.049575+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,5.71,6.0,6.0,6.0,5.5,5.5,5.5,5.5,gpt-5-4-evaluator
26d71a88c84b4a1eae6d5d90fd68c9a3,Gemini3.1Pro,Giving mobile phones to the unemployed,2026-04-26T15:57:12.558171+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,5.79,6.0,6.0,6.0,6.0,5.5,5.5,5.5,gpt-5-4-evaluator
6be87be61c1b4aa5b5f8c21252eaa5a6,Student,International sporting occasions help to ease international tensions,2026-04-26T15:57:23.522624+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,4.0,5.0,4.0,4.5,3.0,4.0,4.0,3.5,gpt-5-4-evaluator
79fb4327ece449fba2e12fd621cf33ab,ChatGPT-3,International sporting occasions help to ease international tensions,2026-04-26T15:57:25.327913+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,5.0,5.5,5.0,5.5,5.0,4.5,5.0,4.5,gpt-5-4-evaluator
f2471ffaa9c24a6facda4ce4854cf0c4,ChatGPT-4,International sporting occasions help to ease international tensions,2026-04-26T15:57:26.903907+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,5.86,6.0,6.0,6.0,6.0,5.5,6.0,5.5,gpt-5-4-evaluator
d1adb7b81d6f49f5bd2d9a14a3334587,Qwen3.6Plus,International sporting occasions help to ease international tensions,2026-04-26T15:57:28.477899+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,5.93,6.0,6.0,6.0,6.0,5.5,6.0,6.0,gpt-5-4-evaluator
e5cf3ebd72564bbc814d031d2b514bb6,Kimi-K2.6,International sporting occasions help to ease international tensions,2026-04-26T15:57:30.101419+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,gpt-5-4-evaluator
e0f835b82d644d7a9f2787c12c181e30,GLM-5.1,International sporting occasions help to ease international tensions,2026-04-26T15:57:31.613426+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,5.79,6.0,6.0,6.0,6.0,5.5,5.5,5.5,gpt-5-4-evaluator
7446ab51ae114e94ac10c6e2bf281445,MiniMax-M2.7,International sporting occasions help to ease international tensions,2026-04-26T15:57:33.182697+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,5.79,6.0,6.0,6.0,6.0,5.5,5.5,5.5,gpt-5-4-evaluator
6f3efe119c9242dc8dc592fe88ce1a53,DeepSeek-V3.2,International sporting occasions help to ease international tensions,2026-04-26T15:57:34.816101+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,5.79,6.0,6.0,6.0,6.0,5.5,5.5,5.5,gpt-5-4-evaluator
ef2bc6b7bfc04fe3ac67ad4038a54e85,GPT-5.5,International sporting occasions help to ease international tensions,2026-04-26T15:57:36.453909+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,5.79,6.0,6.0,6.0,6.0,5.5,5.5,5.5,gpt-5-4-evaluator
a53952d3a91242749281d9a865f8ab3e,DeepSeek-V4Pro,International sporting occasions help to ease international tensions,2026-04-26T15:57:38.301515+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,gpt-5-4-evaluator
5766eafda4ad4659b517d147fb41e57f,ClaudeOpus4.6,International sporting occasions help to ease international tensions,2026-04-26T15:57:39.887887+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,5.79,6.0,6.0,6.0,6.0,5.5,5.5,5.5,gpt-5-4-evaluator
9003c456ddd34a5089fdbac06a7fa694,ClaudeOpus4.7,International sporting occasions help to ease international tensions,2026-04-26T15:57:41.860934+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,5.79,6.0,6.0,6.0,6.0,5.5,5.5,5.5,gpt-5-4-evaluator
f8b046a492b5461aadf943bba3ef4f25,Gemini3.1Pro,International sporting occasions help to ease international tensions,2026-04-26T15:57:43.579645+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,5.86,6.0,6.0,6.0,6.0,5.5,6.0,5.5,gpt-5-4-evaluator
56ad2b118d64404f89cb3d71cbb132fc,Student,The Non-Issue of Same Sex Marriage,2026-04-26T15:57:55.296527+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,4.21,5.0,4.5,4.5,3.5,4.0,4.0,4.0,gpt-5-4-evaluator
072401815ae84c67ac8e28295ef1e7e5,ChatGPT-3,The Non-Issue of Same Sex Marriage,2026-04-26T15:57:57.079745+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,5.21,5.5,5.5,5.5,5.5,4.5,5.0,5.0,gpt-5-4-evaluator
26ca30e348704a2c91a2aaa26392914a,ChatGPT-4,The Non-Issue of Same Sex Marriage,2026-04-26T15:57:58.708397+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,5.43,6.0,5.5,5.5,5.5,4.5,5.5,5.5,gpt-5-4-evaluator
94d517390e444028afe320b4184ec55a,Qwen3.6Plus,The Non-Issue of Same Sex Marriage,2026-04-26T15:58:00.475829+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,5.79,6.0,6.0,6.0,6.0,5.5,5.5,5.5,gpt-5-4-evaluator
0d600df0fb2a4c11ad64a28e5d9f84d2,Kimi-K2.6,The Non-Issue of Same Sex Marriage,2026-04-26T15:58:02.159119+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,5.79,6.0,6.0,6.0,6.0,5.5,5.5,5.5,gpt-5-4-evaluator
25d3546a05084aebbb7529d811eaa882,GLM-5.1,The Non-Issue of Same Sex Marriage,2026-04-26T15:58:04.322546+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,5.21,5.5,5.5,5.5,5.5,4.5,5.0,5.0,gpt-5-4-evaluator
2e6020ff3f314cf0802e6f09d5cc7946,MiniMax-M2.7,The Non-Issue of Same Sex Marriage,2026-04-26T15:58:06.477377+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,5.5,6.0,5.5,5.5,5.5,5.0,5.5,5.5,gpt-5-4-evaluator
371418d3e2bc4923bd0e56bf9d34ef80,DeepSeek-V3.2,The Non-Issue of Same Sex Marriage,2026-04-26T15:58:08.165231+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,5.79,6.0,6.0,6.0,6.0,5.5,5.5,5.5,gpt-5-4-evaluator
d1ca1f7a6dd24900a3e19e94ab9b6fc9,GPT-5.5,The Non-Issue of Same Sex Marriage,2026-04-26T15:58:09.689776+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,5.21,5.5,5.5,5.5,5.5,4.5,5.0,5.0,gpt-5-4-evaluator
e264d29557c74e25afee62a2ca0785f1,DeepSeek-V4Pro,The Non-Issue of Same Sex Marriage,2026-04-26T15:58:11.267182+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,5.79,6.0,6.0,6.0,6.0,5.5,5.5,5.5,gpt-5-4-evaluator
7aa1150af7cd4708bd91be012523b319,ClaudeOpus4.6,The Non-Issue of Same Sex Marriage,2026-04-26T15:58:12.878786+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,5.21,5.5,5.5,5.5,5.5,4.5,5.0,5.0,gpt-5-4-evaluator
ab29d5426900454e818cd354fe836cce,ClaudeOpus4.7,The Non-Issue of Same Sex Marriage,2026-04-26T15:58:14.458889+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,5.29,5.5,5.5,5.5,5.5,5.0,5.0,5.0,gpt-5-4-evaluator
574f9f34e81d4cbe989d7298f0d8ce5f,Gemini3.1Pro,The Non-Issue of Same Sex Marriage,2026-04-26T15:58:16.350302+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,5.79,6.0,6.0,6.0,6.0,5.5,5.5,5.5,gpt-5-4-evaluator
254d8813c11741698c04df0407bfd243,Student,museums and art galleries will disappear soon?,2026-04-26T15:58:27.507337+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,4.36,5.0,4.5,4.5,4.0,4.0,4.5,4.0,gpt-5-4-evaluator
50280817df6b423b889fc21632fa2bdb,ChatGPT-3,museums and art galleries will disappear soon?,2026-04-26T15:58:29.106556+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,5.79,6.0,6.0,6.0,6.0,5.0,6.0,5.5,gpt-5-4-evaluator
72417717f92d4808bc92d6caaa6b7ba4,ChatGPT-4,museums and art galleries will disappear soon?,2026-04-26T15:58:31.167541+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,5.93,6.0,6.0,6.0,6.0,5.5,6.0,6.0,gpt-5-4-evaluator
ceae158bfb3140d4a9450de7e4c4a413,Qwen3.6Plus,museums and art galleries will disappear soon?,2026-04-26T15:58:32.711670+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,5.86,6.0,6.0,6.0,6.0,5.5,6.0,5.5,gpt-5-4-evaluator
47689826e3fb4a3b801adef2953f5de1,Kimi-K2.6,museums and art galleries will disappear soon?,2026-04-26T15:58:34.283294+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,5.93,6.0,6.0,6.0,6.0,5.5,6.0,6.0,gpt-5-4-evaluator
03967f5f2c594c5c9d404e25b654c3e3,GLM-5.1,museums and art galleries will disappear soon?,2026-04-26T15:58:35.843521+00:00,GPT-5.4 Mini Evaluator,openai/gpt-5.4-mini,5.79,6.0,6.0,6.0,6.0,5.5,5.5,5.5,gpt-5-4-evaluator
